asof_date,team_abbrev,player_name,status,details,source
2026-03-10,SAC,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-10,SAC,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-10,SAC,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-10,SAC,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-10,LAL,L. James,OUT,L. James (Out),rotowire
2026-03-10,LAL,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-10,MIN,L. James,OUT,L. James (Out),rotowire
2026-03-10,MIN,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-11,CLE,J. Isaac,QUES,J. Isaac (Ques),rotowire
2026-03-11,CLE,J. Richardson,QUES,J. Richardson (Ques),rotowire
2026-03-11,ORL,J. Isaac,QUES,J. Isaac (Ques),rotowire
2026-03-11,ORL,J. Richardson,QUES,J. Richardson (Ques),rotowire
2026-03-11,CHA,C. White,PROB,C. White (Prob),rotowire
2026-03-11,CHA,M. Monk,DOUBT,M. Monk (Doubt),rotowire
2026-03-11,SAC,M. Monk,DOUBT,M. Monk (Doubt),rotowire
2026-03-11,TOR,T. Jackson-Davis,QUES,T. Jackson-Davis (Ques),rotowire
2026-03-11,TOR,J. Poeltl,QUES,J. Poeltl (Ques),rotowire
2026-03-11,NYK,J. Hart,DOUBT,J. Hart (Doubt),rotowire
2026-03-11,HOU,J. Murray,PROB,J. Murray (Prob),rotowire
2026-03-11,HOU,C. Johnson,PROB,C. Johnson (Prob),rotowire
2026-03-11,DEN,C. Johnson,PROB,C. Johnson (Prob),rotowire
2026-03-11,DEN,J. Murray,PROB,J. Murray (Prob),rotowire
2026-03-11,CLE,J. Allen,OUT,J. Allen (Out),rotowire
2026-03-11,CLE,T. Proctor,OUT,T. Proctor (Out),rotowire
2026-03-11,CLE,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-11,CLE,A. Black,OUT,A. Black (Out),rotowire
2026-03-11,CLE,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-11,ORL,A. Black,OUT,A. Black (Out),rotowire
2026-03-11,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-11,TOR,C. Hepburn,OUT,C. Hepburn (Out),rotowire
2026-03-11,TOR,C. Murray-Boyles,OUT,C. Murray-Boyles (Out),rotowire
2026-03-11,TOR,B. McGowens,OUT,B. McGowens (Out),rotowire
2026-03-11,NOP,B. McGowens,OUT,B. McGowens (Out),rotowire
2026-03-11,NYK,Josh Hart,OUT,Josh Hart (Out),rotowire
2026-03-11,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-11,NYK,K. George,OUT,K. George (Out),rotowire
2026-03-11,NYK,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-11,NYK,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-11,NYK,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-11,NYK,J. Konchar,OUT,J. Konchar (Out),rotowire
2026-03-11,NYK,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-11,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-11,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-11,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-11,UTA,K. George,OUT,K. George (Out),rotowire
2026-03-11,UTA,J. Konchar,OUT,J. Konchar (Out),rotowire
2026-03-11,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-11,HOU,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-11,HOU,D. Finney-Smith,OUT,D. Finney-Smith (Out),rotowire
2026-03-11,HOU,J. Tate,OUT,J. Tate (Out),rotowire
2026-03-11,HOU,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-11,HOU,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-11,DEN,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-11,CHA,R. Kalkbrenner,OUT,R. Kalkbrenner (Out),rotowire
2026-03-11,CHA,L. McNeeley,OUT,L. McNeeley (Out),rotowire
2026-03-11,CHA,T. Salaun,OUT,T. Salaun (Out),rotowire
2026-03-11,CHA,G. Williams,OUT,G. Williams (Out),rotowire
2026-03-11,CHA,D. Hunter,OFS,D. Hunter (OFS),rotowire
2026-03-11,CHA,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-11,CHA,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-11,CHA,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-11,CHA,D. Carter,OUT,D. Carter (Out),rotowire
2026-03-11,CHA,Malik Monk,OUT,Malik Monk (Out),rotowire
2026-03-11,CHA,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-11,CHA,R. Westbrook,OUT,R. Westbrook (Out),rotowire
2026-03-11,SAC,D. Hunter,OFS,D. Hunter (OFS),rotowire
2026-03-11,SAC,Z. LaVine,OFS,Z. LaVine (OFS),rotowire
2026-03-11,SAC,D. Sabonis,OFS,D. Sabonis (OFS),rotowire
2026-03-11,SAC,D. Cardwell,OUT,D. Cardwell (Out),rotowire
2026-03-11,SAC,D. Carter,OUT,D. Carter (Out),rotowire
2026-03-11,SAC,Malik Monk,OUT,Malik Monk (Out),rotowire
2026-03-11,SAC,K. Murray,OUT,K. Murray (Out),rotowire
2026-03-11,SAC,R. Westbrook,OUT,R. Westbrook (Out),rotowire
2026-03-11,MIN,A. Dosunmu,OUT,A. Dosunmu (Out),rotowire
2026-03-11,MIN,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-11,MIN,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-11,MIN,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-11,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-11,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-11,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-12,PHX,A. Nembhard,QUES,A. Nembhard (Ques),rotowire
2026-03-12,PHX,I. Zubac,QUES,I. Zubac (Ques),rotowire
2026-03-12,IND,A. Nembhard,QUES,A. Nembhard (Ques),rotowire
2026-03-12,IND,I. Zubac,QUES,I. Zubac (Ques),rotowire
2026-03-12,BKN,J. Kuminga,QUES,J. Kuminga (Ques),rotowire
2026-03-12,ATL,J. Kuminga,QUES,J. Kuminga (Ques),rotowire
2026-03-12,MIL,C. Ryan,OUT,C. Ryan (Out),rotowire
2026-03-12,PHX,H. Highsmith,QUES,H. Highsmith (Ques),rotowire
2026-03-12,MIL,K. Porter,QUES,K. Porter (Ques),rotowire
2026-03-12,MIL,B. Portis,QUES,B. Portis (Ques),rotowire
2026-03-12,MIL,J. Sims,QUES,J. Sims (Ques),rotowire
2026-03-12,DAL,T. Gibson,DOUBT,T. Gibson (Doubt),rotowire
2026-03-12,DAL,T. Jerome,DOUBT,T. Jerome (Doubt),rotowire
2026-03-12,MEM,T. Gibson,DOUBT,T. Gibson (Doubt),rotowire
2026-03-12,MEM,T. Jerome,DOUBT,T. Jerome (Doubt),rotowire
2026-03-12,DEN,J. Murray,PROB,J. Murray (Prob),rotowire
2026-03-12,DEN,H. Barnes,QUES,H. Barnes (Ques),rotowire
2026-03-12,DEN,L. Waters,QUES,L. Waters (Ques),rotowire
2026-03-12,SAS,H. Barnes,QUES,H. Barnes (Ques),rotowire
2026-03-12,SAS,L. Waters,QUES,L. Waters (Ques),rotowire
2026-03-12,CHI,M. Buzelis,PROB,M. Buzelis (Prob),rotowire
2026-03-12,CHI,J. Giddey,PROB,J. Giddey (Prob),rotowire
2026-03-12,CHI,J. Smith,QUES,J. Smith (Ques),rotowire
2026-03-12,CHI,L. James,QUES,L. James (Ques),rotowire
2026-03-12,LAL,L. James,QUES,L. James (Ques),rotowire
2026-03-12,PHI,Adem Bona,OUT,Adem Bona (Out),rotowire
2026-03-12,PHI,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-12,PHI,A. Drummond,OUT,A. Drummond (Out),rotowire
2026-03-12,PHI,J. Embiid,OUT,J. Embiid (Out),rotowire
2026-03-12,PHI,P. George,OUT,P. George (Out),rotowire
2026-03-12,PHI,T. Maxey,OUT,T. Maxey (Out),rotowire
2026-03-12,PHI,K. Oubre,OUT,K. Oubre (Out),rotowire
2026-03-12,PHI,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-12,PHI,B. Klintman,OUT,B. Klintman (Out),rotowire
2026-03-12,PHI,C. LeVert,OUT,C. LeVert (Out),rotowire
2026-03-12,DET,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-12,DET,B. Klintman,OUT,B. Klintman (Out),rotowire
2026-03-12,DET,C. LeVert,OUT,C. LeVert (Out),rotowire
2026-03-12,PHX,G. Allen,OUT,G. Allen (Out),rotowire
2026-03-12,PHX,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-12,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-12,PHX,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-12,PHX,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-12,PHX,Q. Jackson,OUT,Q. Jackson (Out),rotowire
2026-03-12,PHX,T. McConnell,OUT,T. McConnell (Out),rotowire
2026-03-12,PHX,A. Nesmith,OUT,A. Nesmith (Out),rotowire
2026-03-12,PHX,P. Siakam,OUT,P. Siakam (Out),rotowire
2026-03-12,PHX,Obi Toppin,OUT,Obi Toppin (Out),rotowire
2026-03-12,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-12,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-12,IND,Q. Jackson,OUT,Q. Jackson (Out),rotowire
2026-03-12,IND,T. McConnell,OUT,T. McConnell (Out),rotowire
2026-03-12,IND,A. Nesmith,OUT,A. Nesmith (Out),rotowire
2026-03-12,IND,P. Siakam,OUT,P. Siakam (Out),rotowire
2026-03-12,IND,Obi Toppin,OUT,Obi Toppin (Out),rotowire
2026-03-12,WAS,C. Whitmore,OFS,C. Whitmore (OFS),rotowire
2026-03-12,WAS,A. Davis,OUT,A. Davis (Out),rotowire
2026-03-12,WAS,K. George,OUT,K. George (Out),rotowire
2026-03-12,WAS,D. Russell,OUT,D. Russell (Out),rotowire
2026-03-12,WAS,J. Isaac,DOUBT,J. Isaac (Doubt),rotowire
2026-03-12,WAS,A. Black,OUT,A. Black (Out),rotowire
2026-03-12,WAS,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-12,ORL,J. Isaac,DOUBT,J. Isaac (Doubt),rotowire
2026-03-12,ORL,A. Black,OUT,A. Black (Out),rotowire
2026-03-12,ORL,F. Wagner,OUT,F. Wagner (Out),rotowire
2026-03-12,BKN,Egor Demin,OFS,Egor Demin (OFS),rotowire
2026-03-12,BKN,D. Sharpe,OFS,D. Sharpe (OFS),rotowire
2026-03-12,BKN,M. Porter,OUT,M. Porter (Out),rotowire
2026-03-12,BKN,N. Traore,OUT,N. Traore (Out),rotowire
2026-03-12,BKN,Z. Williams,OUT,Z. Williams (Out),rotowire
2026-03-12,BKN,D. Daniels,OUT,D. Daniels (Out),rotowire
2026-03-12,ATL,D. Daniels,OUT,D. Daniels (Out),rotowire
2026-03-12,MIL,O. Dieng,QUES,O. Dieng (Ques),rotowire
2026-03-12,MIL,T. Herro,OUT,T. Herro (Out),rotowire
2026-03-12,MIL,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-12,MIL,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-12,MIL,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-12,MIL,A. Wiggins,OUT,A. Wiggins (Out),rotowire
2026-03-12,MIA,T. Herro,OUT,T. Herro (Out),rotowire
2026-03-12,MIA,N. Jovic,OUT,N. Jovic (Out),rotowire
2026-03-12,MIA,N. Powell,OUT,N. Powell (Out),rotowire
2026-03-12,MIA,T. Rozier,OUT,T. Rozier (Out),rotowire
2026-03-12,MIA,A. Wiggins,OUT,A. Wiggins (Out),rotowire
2026-03-12,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-12,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-12,DAL,K. Thompson,OUT,K. Thompson (Out),rotowire
2026-03-12,DAL,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-12,DAL,C. Coward,QUES,C. Coward (Ques),rotowire
2026-03-12,DAL,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-12,DAL,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-12,DAL,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-12,DAL,W. Clayton,OUT,W. Clayton (Out),rotowire
2026-03-12,DAL,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-12,DAL,Ty Jerome,OUT,Ty Jerome (Out),rotowire
2026-03-12,DAL,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-12,DAL,S. Pippen,OUT,S. Pippen (Out),rotowire
2026-03-12,DAL,C. Spencer,OUT,C. Spencer (Out),rotowire
2026-03-12,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-12,MEM,C. Coward,QUES,C. Coward (Ques),rotowire
2026-03-12,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-12,MEM,S. Aldama,OUT,S. Aldama (Out),rotowire
2026-03-12,MEM,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-12,MEM,W. Clayton,OUT,W. Clayton (Out),rotowire
2026-03-12,MEM,Taj Gibson,OUT,Taj Gibson (Out),rotowire
2026-03-12,MEM,Ty Jerome,OUT,Ty Jerome (Out),rotowire
2026-03-12,MEM,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-12,MEM,S. Pippen,OUT,S. Pippen (Out),rotowire
2026-03-12,MEM,C. Spencer,OUT,C. Spencer (Out),rotowire
2026-03-12,DEN,A. Gordon,QUES,A. Gordon (Ques),rotowire
2026-03-12,DEN,P. Watson,OUT,P. Watson (Out),rotowire
2026-03-12,DEN,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-12,DEN,V. Wembanyama,OUT,V. Wembanyama (Out),rotowire
2026-03-12,SAS,D. Jones Garcia,OFS,D. Jones Garcia (OFS),rotowire
2026-03-12,SAS,V. Wembanyama,OUT,V. Wembanyama (Out),rotowire
2026-03-12,BOS,J. Tatum,OUT,J. Tatum (Out),rotowire
2026-03-12,BOS,N. Vucevic,OUT,N. Vucevic (Out),rotowire
2026-03-12,BOS,D. White,OUT,D. White (Out),rotowire
2026-03-12,BOS,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-12,BOS,B. Carlson,OUT,B. Carlson (Out),rotowire
2026-03-12,BOS,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-12,BOS,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-12,OKC,T. Sorber,OFS,T. Sorber (OFS),rotowire
2026-03-12,OKC,B. Carlson,OUT,B. Carlson (Out),rotowire
2026-03-12,OKC,I. Hartenstein,OUT,I. Hartenstein (Out),rotowire
2026-03-12,OKC,J. Williams,OUT,J. Williams (Out),rotowire
2026-03-12,CHI,Z. Collins,OFS,Z. Collins (OFS),rotowire
2026-03-12,CHI,N. Essengue,OFS,N. Essengue (OFS),rotowire
2026-03-12,CHI,Jaden Ivey,OUT,Jaden Ivey (Out),rotowire
2026-03-12,CHI,I. Okoro,OUT,I. Okoro (Out),rotowire
2026-03-12,CHI,C. Sexton,OUT,C. Sexton (Out),rotowire
2026-03-12,CHI,A. Simons,OUT,A. Simons (Out),rotowire
2026-03-12,CHI,P. Williams,OUT,P. Williams (Out),rotowire
2026-03-12,CHI,G. Yabusele,OUT,G. Yabusele (Out),rotowire
2026-03-12,CHI,J. Hayes,OUT,J. Hayes (Out),rotowire
2026-03-12,CHI,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-12,CHI,M. Smart,OUT,M. Smart (Out),rotowire
2026-03-12,LAL,J. Hayes,OUT,J. Hayes (Out),rotowire
2026-03-12,LAL,M. Kleber,OUT,M. Kleber (Out),rotowire
2026-03-12,LAL,M. Smart,OUT,M. Smart (Out),rotowire
2026-03-13,PHX,S. Barnes,QUES,S. Barnes (Ques),rotowire
2026-03-13,TOR,S. Barnes,QUES,S. Barnes (Ques),rotowire
2026-03-13,CLE,N. Marshall,QUES,N. Marshall (Ques),rotowire
2026-03-13,CLE,C. Martin,PROB,C. Martin (Prob),rotowire
2026-03-13,DAL,C. Martin,PROB,C. Martin (Prob),rotowire
2026-03-13,DAL,N. Marshall,QUES,N. Marshall (Ques),rotowire
2026-03-13,NYK,A. Nembhard,QUES,A. Nembhard (Ques),rotowire
2026-03-13,NYK,A. Nesmith,PROB,A. Nesmith (Prob),rotowire
2026-03-13,NYK,O. Toppin,PROB,O. Toppin (Prob),rotowire
2026-03-13,NYK,I. Zubac,QUES,I. Zubac (Ques),rotowire
2026-03-13,NYK,T. McConnell,PROB,T. McConnell (Prob),rotowire
2026-03-13,IND,T. McConnell,PROB,T. McConnell (Prob),rotowire
2026-03-13,IND,A. Nembhard,QUES,A. Nembhard (Ques),rotowire
2026-03-13,IND,A. Nesmith,PROB,A. Nesmith (Prob),rotowire
2026-03-13,IND,O. Toppin,PROB,O. Toppin (Prob),rotowire
2026-03-13,IND,I. Zubac,QUES,I. Zubac (Ques),rotowire
2026-03-13,PHX,J. Goodwin,QUES,J. Goodwin (Ques),rotowire
2026-03-13,MEM,T. Gibson,QUES,T. Gibson (Ques),rotowire
2026-03-13,MEM,J. Duren,QUES,J. Duren (Ques),rotowire
2026-03-13,MEM,C. LeVert,PROB,C. LeVert (Prob),rotowire
2026-03-13,DET,J. Duren,QUES,J. Duren (Ques),rotowire
2026-03-13,DET,C. LeVert,PROB,C. LeVert (Prob),rotowire
2026-03-13,CLE,Max Strus,OUT,Max Strus (Out),rotowire
2026-03-13,MEM,GG Jackson,OUT,GG Jackson (Out),rotowire
2026-03-13,NYK,Josh Hart,OUT,Josh Hart (Out),rotowire
2026-03-13,MIN,A. Dosunmu,QUES,A. Dosunmu (Ques),rotowire
2026-03-13,MIN,A. Edwards,QUES,A. Edwards (Ques),rotowire
2026-03-13,MIN,D. Melton,QUES,D. Melton (Ques),rotowire
2026-03-13,GSW,D. Melton,QUES,D. Melton (Ques),rotowire
2026-03-13,UTA,C. Youngblood,QUES,C. Youngblood (Ques),rotowire
2026-03-13,POR,C. Youngblood,QUES,C. Youngblood (Ques),rotowire
2026-03-13,CHI,P. Williams,QUES,P. Williams (Ques),rotowire
2026-03-13,CHI,G. Yabusele,QUES,G. Yabusele (Ques),rotowire
2026-03-13,CLE,J. Allen,QUES,J. Allen (Ques),rotowire
2026-03-13,CLE,S. Merrill,QUES,S. Merrill (Ques),rotowire
2026-03-13,CLE,T. Proctor,QUES,T. Proctor (Ques),rotowire
2026-03-13,CLE,M. Strus,QUES,M. Strus (Ques),rotowire
2026-03-13,CLE,D. Gafford,PROB,D. Gafford (Prob),rotowire
2026-03-13,CLE,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-13,CLE,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-13,CLE,P. Washington,QUES,P. Washington (Ques),rotowire
2026-03-13,DAL,D. Gafford,PROB,D. Gafford (Prob),rotowire
2026-03-13,DAL,K. Irving,OFS,K. Irving (OFS),rotowire
2026-03-13,DAL,D. Lively,OFS,D. Lively (OFS),rotowire
2026-03-13,DAL,P. Washington,QUES,P. Washington (Ques),rotowire
2026-03-13,MEM,S. Aldama,DOUBT,S. Aldama (Doubt),rotowire
2026-03-13,MEM,K. Caldwell-Pope,OFS,K. Caldwell-Pope (OFS),rotowire
2026-03-13,MEM,W. Clayton,QUES,W. Clayton (Ques),rotowire
2026-03-13,MEM,Zach Edey,OFS,Zach Edey (OFS),rotowire
2026-03-13,MEM,G. Jackson,QUES,G. Jackson (Ques),rotowire
2026-03-13,MEM,S. Pippen,OFS,S. Pippen (OFS),rotowire
2026-03-13,MEM,J. Wells,QUES,J. Wells (Ques),rotowire
2026-03-13,MEM,B. Clarke,OUT,B. Clarke (Out),rotowire
2026-03-13,MEM,Ja Morant,OUT,Ja Morant (Out),rotowire
2026-03-13,MEM,T. Harris,QUES,T. Harris (Ques),rotowire
2026-03-13,MEM,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-13,DET,T. Harris,QUES,T. Harris (Ques),rotowire
2026-03-13,DET,A. Thompson,QUES,A. Thompson (Ques),rotowire
2026-03-13,NYK,J. Hart,QUES,J. Hart (Ques),rotowire
2026-03-13,NYK,J. Sochan,QUES,J. Sochan (Ques),rotowire
2026-03-13,NYK,K. Towns,QUES,K. Towns (Ques),rotowire
2026-03-13,NYK,M. McBride,OUT,M. McBride (Out),rotowire
2026-03-13,NYK,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-13,NYK,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-13,NYK,Q. Jackson,QUES,Q. Jackson (Ques),rotowire
2026-03-13,NYK,P. Siakam,QUES,P. Siakam (Ques),rotowire
2026-03-13,IND,J. Furphy,OFS,J. Furphy (OFS),rotowire
2026-03-13,IND,T. Haliburton,OFS,T. Haliburton (OFS),rotowire
2026-03-13,IND,Q. Jackson,QUES,Q. Jackson (Ques),rotowire
2026-03-13,IND,P. Siakam,QUES,P. Siakam (Ques),rotowire
2026-03-13,PHX,D. Brooks,OUT,D. Brooks (Out),rotowire
2026-03-13,PHX,M. Williams,OUT,M. Williams (Out),rotowire
2026-03-13,PHX,C. Hepburn,DOUBT,C. Hepburn (Doubt),rotowire
2026-03-13,PHX,C. Murray-Boyles,QUES,C. Murray-Boyles (Ques),rotowire
2026-03-13,TOR,C. Hepburn,DOUBT,C. Hepburn (Doubt),rotowire
2026-03-13,TOR,C. Murray-Boyles,QUES,C. Murray-Boyles (Ques),rotowire
2026-03-13,NOP,B. McGowens,QUES,B. McGowens (Ques),rotowire
2026-03-13,NOP,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-13,NOP,A. Sengun,QUES,A. Sengun (Ques),rotowire
2026-03-13,NOP,J. Tate,DOUBT,J. Tate (Doubt),rotowire
2026-03-13,NOP,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-13,HOU,S. Adams,OFS,S. Adams (OFS),rotowire
2026-03-13,HOU,A. Sengun,QUES,A. Sengun (Ques),rotowire
2026-03-13,HOU,J. Tate,DOUBT,J. Tate (Doubt),rotowire
2026-03-13,HOU,F. VanVleet,OUT,F. VanVleet (Out),rotowire
2026-03-13,GSW,J. Butler,OFS,J. Butler (OFS),rotowire
2026-03-13,GSW,D. Green,QUES,D. Green (Ques),rotowire
2026-03-13,GSW,A. Horford,QUES,A. Horford (Ques),rotowire
2026-03-13,GSW,M. Moody,QUES,M. Moody (Ques),rotowire
2026-03-13,GSW,Q. Post,QUES,Q. Post (Ques),rotowire
2026-03-13,GSW,S. Curry,OUT,S. Curry (Out),rotowire
2026-03-13,UTA,A. Bailey,QUES,A. Bailey (Ques),rotowire
2026-03-13,UTA,J. Jackson,OFS,J. Jackson (OFS),rotowire
2026-03-13,UTA,W. Kessler,OFS,W. Kessler (OFS),rotowire
2026-03-13,UTA,J. Konchar,QUES,J. Konchar (Ques),rotowire
2026-03-13,UTA,J. Nurkic,OFS,J. Nurkic (OFS),rotowire
2026-03-13,UTA,K. George,OUT,K. George (Out),rotowire
2026-03-13,UTA,L. Markkanen,OUT,L. Markkanen (Out),rotowire
2026-03-13,UTA,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-13,UTA,R. Williams,QUES,R. Williams (Ques),rotowire
2026-03-13,UTA,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-13,POR,D. Lillard,OFS,D. Lillard (OFS),rotowire
2026-03-13,POR,R. Williams,QUES,R. Williams (Ques),rotowire
2026-03-13,POR,S. Sharpe,OUT,S. Sharpe (Out),rotowire
2026-03-13,CHI,Z. Collins,OFS,Z. Collins (OFS),rotowire
2026-03-13,CHI,N. Essengue,OFS,N. Essengue (OFS),rotowire
2026-03-13,CHI,Jaden Ivey,OUT,Jaden Ivey (Out),rotowire
2026-03-13,CHI,I. Okoro,OUT,I. Okoro (Out),rotowire
2026-03-13,CHI,C. Sexton,OUT,C. Sexton (Out),rotowire
2026-03-13,CHI,A. Simons,OUT,A. Simons (Out),rotowire
2026-03-13,CHI,J. Smith,OUT,J. Smith (Out),rotowire
2026-03-13,CHI,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-13,CHI,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-13,CHI,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-13,CHI,D. Garland,OUT,D. Garland (Out),rotowire
2026-03-13,LAC,B. Beal,OFS,B. Beal (OFS),rotowire
2026-03-13,LAC,Y. Niederhauser,OFS,Y. Niederhauser (OFS),rotowire
2026-03-13,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-13,LAC,D. Garland,OUT,D. Garland (Out),rotowire
2026-03-13,MIN,A. Horford,QUES,A. Horford (Ques),rotowire
2026-03-13,MIN,J. Butler,OFS,J. Butler (OFS),rotowire
2026-03-13,MIN,D. Green,QUES,D. Green (Ques),rotowire
2026-03-13,MIN,M. Moody,QUES,M. Moody (Ques),rotowire
2026-03-13,MIN,Q. Post,QUES,Q. Post (Ques),rotowire
2026-03-13,MIN,S. Curry,OUT,S. Curry (Out),rotowire
2026-03-14,CHA,R. Kalkbrenner,PROB,R. Kalkbrenner (Prob),rotowire
2026-03-14,CHA,C. White,PROB,C. White (Prob),rotowire
2026-03-14,CHA,V. Wembanyama,QUES,V. Wembanyama (Ques),rotowire
2026-03-14,SAS,V. Wembanyama,QUES,V. Wembanyama (Ques),rotowire
2026-03-14,DEN,J. Hayes,PROB,J. Hayes (Prob),rotowire
2026-03-14,LAL,J. Hayes,PROB,J. Hayes (Prob),rotowire
2026-03-14,CHA,E. Miller,QUES,E. Miller (Ques),rotowire
2026-03-14,SAS,E. Miller,QUES,E. Miller (Ques),rotowire
2026-03-14,WAS,D. White,PROB,D. White (Prob),rotowire
2026-03-14,WAS,B. Scheierman,PROB,B. Scheierman (Prob),rotowire
2026-03-14,BOS,B. Scheierman,PROB,B. Scheierman (Prob),rotowire
2026-03-14,BOS,D. White,PROB,D. White (Prob),rotowire
2026-03-14,SAC,M. Monk,QUES,M. Monk (Ques),rotowire
2026-03-14,SAC,D. Garland,PROB,D. Garland (Prob),rotowire
2026-03-14,SAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-14,LAC,D. Garland,PROB,D. Garland (Prob),rotowire
2026-03-14,LAC,J. Collins,OUT,J. Collins (Out),rotowire
2026-03-14,BKN,Egor Demin,OFS,Egor Demin (OFS),rotowire
2026-03-14,BKN,D. Sharpe,OFS,D. Sharpe (OFS),rotowire
2026-03-14,BKN,N. Claxton,OUT,N. Claxton (Out),rotowire
2026-03-14,BKN,M. Porter,OUT,M. Porter (Out),rotowire
2026-03-14,BKN,D. Powell,OUT,D. Powell (Out),rotowire
2026-03-14,BKN,J. Broome,OUT,J. Broome (Out),rotowire
2026-03-14,BKN,A. Drummond,OUT,A. Drummond (Out),rotowire
2026-03-14,BKN,J. Embiid,OUT,J. Embiid (Out),rotowire
2026-03-14,BKN,P. George,OUT,P. George (Out),rotowire
2026-03-14,BKN,T. Maxey,OUT,T. Maxey (Out),rotowire
2026-03-14,BKN,K. Oubre,OUT,K. Oubre (Out),rotowire
2026-03-14,BKN,J. Walker,OUT,J. Walker (Out),rotowire
